Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure (In Months),Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Distance from Home Missing,Company Tenure (In Months) Missing,Early Start Flag,Tenure Definition Review,Income IQR Flag,Left
67316,20,Male,12,Healthcare,8290,Poor,Low,Below Average,2,No,26.0,Master's Degree,Married,4,Entry,Medium,42.0,No,No,Yes,Good,Medium,Stayed,False,False,True,True,False,0
70428,29,Female,2,Education,4004,Poor,Medium,Average,0,No,19.0,Bachelor's Degree,Single,1,Mid,Medium,19.0,No,No,No,Good,Low,Left,False,False,False,False,False,1
56772,43,Male,18,Healthcare,8590,Fair,High,Low,0,Yes,88.0,Associate Degree,Single,0,Mid,Medium,83.0,No,No,No,Good,High,Left,False,False,False,True,False,1
22916,40,Female,4,Education,6012,Fair,High,Average,0,Yes,54.0,Associate Degree,Single,5,Entry,Medium,43.0,No,No,No,Good,Medium,Left,False,False,False,False,False,1
21105,46,Female,31,Finance,13840,Poor,Very High,Average,0,No,42.0,High School,Married,0,Senior,Medium,105.0,No,No,No,Excellent,Medium,Left,False,False,False,True,True,1
39319,34,Male,4,Finance,8947,Excellent,Low,High,0,No,47.0,Bachelor's Degree,Single,3,Entry,Medium,25.0,Yes,No,No,Good,High,Left,False,False,False,True,False,1
20840,37,Male,23,Finance,8581,Good,Medium,Low,0,Yes,67.0,High School,Single,1,Senior,Medium,80.0,No,No,No,Fair,Medium,Left,False,False,False,True,False,1
58225,32,Female,11,Finance,13254,Good,High,Average,1,No,41.0,Master's Degree,Single,1,Mid,Small,87.0,Yes,No,Yes,Good,Medium,Stayed,False,False,False,True,False,0
11119,21,Male,2,Technology,10114,Good,Medium,Average,1,No,44.0,High School,Married,1,Senior,Large,60.0,No,No,No,Excellent,Medium,Stayed,False,False,False,True,False,0
66117,23,Male,13,Healthcare,6715,Good,High,Low,0,No,1.0,PhD,Divorced,1,Mid,Small,56.0,No,No,No,Good,Low,Stayed,False,False,True,True,False,0
20799,27,Male,8,Media,5826,Good,Very High,Average,0,No,45.0,Master's Degree,Single,3,Entry,Small,65.0,No,No,No,Poor,High,Left,False,False,False,True,False,1
36631,49,Male,7,Media,6511,Poor,Medium,Average,2,No,93.0,Associate Degree,Single,2,Entry,Small,81.0,Yes,No,No,Good,High,Left,False,False,False,False,False,1
63298,57,Male,31,Finance,9625,Excellent,Medium,Low,1,No,72.0,Associate Degree,Single,4,Entry,Medium,99.0,No,No,No,Poor,Low,Stayed,False,False,False,True,False,0
40163,35,Male,10,Finance,10756,Good,Low,Below Average,0,Yes,10.0,Bachelor's Degree,Single,0,Senior,Medium,62.0,No,No,No,Fair,Low,Stayed,False,False,False,True,False,0
23016,26,Male,7,Technology,8726,Good,High,Average,0,No,65.0,Master's Degree,Single,0,Entry,Small,18.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
42639,32,Female,11,Finance,6141,Good,High,Average,2,No,59.0,Bachelor's Degree,Single,4,Mid,Small,59.0,No,No,Yes,Fair,Low,Stayed,False,False,False,True,False,0
47584,58,Male,41,Media,6853,Fair,Low,High,0,No,67.0,High School,Married,1,Entry,Medium,96.0,No,No,No,Good,Medium,Left,False,False,False,True,False,1
52477,21,Male,8,Finance,9309,Fair,Medium,Below Average,0,No,83.0,Bachelor's Degree,Married,2,Entry,Medium,13.0,No,No,No,Excellent,High,Left,False,False,True,True,False,1
64847,46,Female,8,Finance,9083,Good,Medium,Below Average,0,Yes,93.0,Associate Degree,Single,1,Senior,Medium,77.0,No,No,No,Fair,Low,Left,False,False,False,True,False,1
26055,53,Female,31,Media,6689,Poor,High,High,0,No,35.0,Bachelor's Degree,Married,3,Mid,Medium,46.0,No,No,No,Good,High,Stayed,False,False,False,True,False,0
69592,48,Female,24,Technology,11380,Poor,High,Below Average,1,Yes,69.0,Bachelor's Degree,Married,4,Senior,Medium,94.0,No,No,No,Excellent,High,Stayed,False,False,False,True,False,0
72532,53,Male,8,Education,3786,Excellent,High,Below Average,0,No,48.0,Associate Degree,Single,1,Entry,Medium,64.0,No,No,No,Fair,Low,Stayed,False,False,False,True,False,0
72208,46,Female,33,Technology,8822,Fair,Low,Average,1,No,47.0,Bachelor's Degree,Married,1,Senior,Large,102.0,Yes,No,No,Good,Low,Stayed,False,False,True,True,False,0
46307,27,Female,9,Technology,10229,Good,Medium,Average,0,No,69.0,Bachelor's Degree,Married,3,Mid,Medium,88.0,No,No,No,Poor,High,Stayed,False,False,False,True,False,0
56905,43,Female,17,Education,3882,Good,High,Average,0,Yes,27.0,High School,Married,4,Mid,Medium,67.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
40743,29,Male,2,Healthcare,9153,Excellent,High,Low,0,No,64.0,Master's Degree,Married,2,Entry,Medium,39.0,Yes,No,Yes,Good,Low,Stayed,False,False,False,True,False,0
49405,52,Male,21,Technology,8796,Good,High,Average,1,Yes,83.0,Associate Degree,Married,1,Mid,Medium,46.0,No,Yes,No,Good,Medium,Stayed,False,False,False,True,False,0
7948,23,Male,3,Technology,9420,Poor,High,Average,0,No,45.0,Bachelor's Degree,Married,0,Entry,Medium,29.0,No,No,No,Good,High,Stayed,False,False,False,False,False,0
30160,46,Male,11,Education,4515,Fair,High,Average,0,No,21.0,Associate Degree,Divorced,4,Entry,Small,39.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
45411,36,Male,16,Healthcare,8737,Excellent,High,Average,0,No,79.0,High School,Single,1,Entry,Medium,84.0,No,No,Yes,Good,Low,Left,False,False,False,True,False,1
46498,32,Female,14,Media,5940,Poor,Medium,Average,0,Yes,40.0,Bachelor's Degree,Married,1,Senior,Medium,72.0,No,No,No,Fair,Medium,Stayed,False,False,False,True,False,0
34862,39,Female,21,Healthcare,9908,Poor,Very High,Below Average,0,Yes,97.0,Associate Degree,Married,0,Mid,Small,98.0,Yes,No,No,Good,Low,Left,False,False,False,True,False,1
9556,22,Male,5,Technology,9947,Good,Very High,Average,2,No,4.0,Bachelor's Degree,Divorced,0,Mid,Large,11.0,No,No,No,Good,Very High,Stayed,False,False,False,True,False,0
37432,45,Female,22,Technology,8421,Good,High,Average,2,Yes,11.0,Bachelor's Degree,Divorced,1,Entry,Large,67.0,No,No,No,Good,High,Stayed,False,False,False,True,False,0
63699,26,Male,14,Healthcare,6774,Good,High,Low,3,No,88.0,Master's Degree,Divorced,1,Entry,Medium,33.0,Yes,No,No,Good,Medium,Stayed,False,False,True,True,False,0
53655,56,Male,8,Healthcare,7071,Fair,Medium,Below Average,0,No,89.0,Bachelor's Degree,Married,0,Senior,Small,78.0,Yes,No,No,Good,High,Stayed,False,False,False,True,False,0
2639,38,Male,12,Finance,8932,Good,High,Average,1,No,47.0,Bachelor's Degree,Single,2,Entry,Small,63.0,No,No,No,Good,High,Left,False,False,False,True,False,1
72170,24,Female,2,Healthcare,8958,Fair,Medium,Average,0,No,35.0,Master's Degree,Single,1,Mid,Medium,13.0,No,No,Yes,Poor,High,Left,False,False,False,False,False,1
17241,52,Male,28,Healthcare,10044,Fair,Very High,Average,1,No,80.0,Bachelor's Degree,Divorced,0,Mid,Medium,63.0,Yes,No,No,Good,High,Left,False,False,False,True,False,1
14523,30,Female,21,Healthcare,7503,Good,High,High,0,No,45.0,High School,Single,2,Entry,Medium,26.0,No,No,No,Good,Low,Left,False,False,True,True,False,1
17027,20,Female,5,Finance,8698,Fair,High,Average,0,Yes,96.0,Master's Degree,Single,1,Senior,Medium,48.0,Yes,No,Yes,Good,Low,Stayed,False,False,False,False,False,0
12734,43,Male,2,Healthcare,7336,Excellent,High,High,0,Yes,50.0,High School,Divorced,0,Mid,Large,40.0,No,No,No,Poor,Low,Stayed,False,False,False,True,False,0
39570,52,Male,41,Technology,8092,Poor,Medium,High,2,No,47.0,Master's Degree,Single,0,Entry,Small,120.0,Yes,No,No,Good,Low,Left,False,False,True,True,False,1
25627,55,Female,40,Technology,10704,Poor,High,Average,1,No,7.0,PhD,Divorced,1,Entry,Medium,111.0,Yes,No,No,Good,High,Stayed,False,False,False,True,False,0
60866,28,Male,17,Healthcare,7687,Good,Very High,High,0,No,3.0,High School,Single,0,Entry,Medium,62.0,Yes,No,No,Good,Medium,Stayed,False,False,True,True,False,0
2360,25,Female,2,Technology,7145,Good,High,Average,2,No,88.0,Bachelor's Degree,Married,0,Entry,Large,13.0,No,No,No,Poor,Medium,Left,False,False,False,False,False,1
58298,41,Male,3,Healthcare,8144,Good,Very High,High,2,No,28.0,High School,Single,5,Entry,Medium,62.0,No,No,Yes,Fair,Low,Left,False,False,False,True,False,1
1182,51,Female,1,Technology,12784,Fair,High,Average,0,No,75.0,Bachelor's Degree,Married,2,Mid,Large,20.0,No,No,No,Poor,Medium,Left,False,False,False,False,False,1
12363,57,Male,27,Healthcare,9210,Good,High,Average,1,Yes,62.0,Bachelor's Degree,Single,3,Mid,Small,77.0,No,No,No,Good,Medium,Left,False,False,False,True,False,1
9545,42,Male,18,Media,6408,Good,High,Below Average,0,Yes,23.0,Associate Degree,Married,1,Entry,Medium,67.0,Yes,No,No,Good,Low,Stayed,False,False,False,True,False,0
16133,55,Male,17,Education,5601,Fair,High,Average,2,No,75.0,Associate Degree,Single,3,Senior,Large,35.0,No,No,No,Good,High,Stayed,False,False,False,True,False,0
5415,39,Female,9,Finance,4737,Excellent,High,Below Average,0,No,96.0,Associate Degree,Single,3,Mid,Medium,66.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
50672,23,Male,10,Education,3664,Good,Medium,Below Average,2,Yes,81.0,High School,Single,0,Mid,Large,68.0,No,Yes,No,Good,High,Left,False,False,True,True,False,1
39793,39,Female,24,Education,5056,Excellent,High,Average,1,Yes,95.0,Bachelor's Degree,Divorced,4,Entry,Medium,62.0,No,No,No,Poor,Low,Left,False,False,False,True,False,1
60882,53,Male,7,Healthcare,9148,Good,Medium,Average,0,No,19.0,Bachelor's Degree,Divorced,0,Senior,Medium,30.0,No,No,No,Fair,Low,Stayed,False,False,False,True,False,0
7864,39,Female,23,Technology,8816,Good,Medium,Below Average,1,No,82.0,Bachelor's Degree,Single,0,Entry,Medium,84.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
62815,30,Female,4,Healthcare,8131,Excellent,High,Low,0,Yes,22.0,High School,Single,4,Mid,Medium,46.0,Yes,No,No,Poor,Medium,Left,False,False,False,False,False,1
65391,47,Female,8,Healthcare,7051,Fair,High,Average,1,Yes,67.0,Master's Degree,Single,0,Senior,Large,87.0,No,No,Yes,Excellent,Very High,Stayed,False,False,False,False,False,0
16108,45,Male,18,Technology,12303,Good,Low,Average,4,No,27.0,Master's Degree,Divorced,2,Senior,Large,82.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
12888,59,Male,1,Technology,5508,Good,High,Low,1,No,81.0,Bachelor's Degree,Divorced,1,Mid,Medium,10.0,No,No,No,Good,Medium,Stayed,False,False,False,False,False,0
46097,50,Male,3,Healthcare,6705,Fair,Medium,Average,2,Yes,9.0,PhD,Single,2,Mid,Medium,52.0,No,No,No,Good,High,Left,False,False,False,True,False,1
61126,51,Male,11,Education,4040,Fair,Low,Average,0,Yes,78.0,Master's Degree,Married,1,Mid,Medium,36.0,Yes,No,No,Poor,Low,Stayed,False,False,False,True,False,0
42224,58,Male,40,Finance,7013,Good,High,High,0,No,95.0,Bachelor's Degree,Married,2,Mid,Medium,88.0,No,No,No,Poor,Low,Left,False,False,False,True,False,1
43266,32,Female,12,Healthcare,7080,Excellent,Medium,Average,1,No,29.0,Bachelor's Degree,Single,3,Mid,Medium,59.0,Yes,No,Yes,Good,Low,Stayed,False,False,False,True,False,0
656,49,Male,13,Media,6164,Good,High,High,0,No,82.0,Bachelor's Degree,Single,4,Senior,Medium,20.0,No,No,No,Fair,High,Stayed,False,False,False,True,False,0
5432,52,Male,17,Media,5249,Excellent,Medium,Average,1,Yes,12.0,Associate Degree,Married,0,Mid,Small,18.0,No,No,No,Fair,High,Left,False,False,False,True,False,1
54994,46,Male,18,Healthcare,6219,Excellent,Very High,Average,1,Yes,22.0,Bachelor's Degree,Divorced,0,Senior,Large,35.0,No,Yes,No,Poor,Low,Stayed,False,False,False,True,False,0
69265,23,Female,1,Media,5912,Good,Very High,Average,1,No,98.0,High School,Married,1,Mid,Large,26.0,Yes,No,No,Fair,Low,Stayed,False,False,False,True,False,0
67818,50,Female,40,Education,3673,Fair,High,High,2,No,68.0,High School,Married,1,Senior,Medium,86.0,No,No,Yes,Fair,Low,Stayed,False,False,True,True,False,0
70251,46,Male,37,Technology,8824,Good,High,Average,0,No,50.0,High School,Single,1,Entry,Small,89.0,No,No,Yes,Excellent,Low,Left,False,False,True,True,False,1
1584,34,Male,18,Media,5601,Good,High,Average,1,No,52.0,Master's Degree,Single,3,Senior,Small,64.0,No,Yes,No,Fair,Low,Stayed,False,False,False,True,False,0
72980,20,Male,7,Education,4244,Fair,Medium,Average,0,No,13.0,High School,Divorced,3,Mid,Medium,31.0,No,No,No,Good,High,Stayed,False,False,True,True,False,0
16515,20,Female,10,Media,6038,Poor,Very High,Average,0,No,30.0,High School,Married,3,Mid,Large,79.0,No,No,Yes,Poor,Medium,Left,False,False,True,True,False,1
18655,24,Male,8,Finance,6823,Fair,Very High,Average,2,Yes,71.0,Master's Degree,Married,0,Senior,Large,48.0,No,No,No,Fair,High,Stayed,False,False,False,True,False,0
74398,43,Male,24,Media,5808,Poor,Low,Below Average,1,Yes,33.0,Bachelor's Degree,Married,1,Entry,Small,85.0,No,Yes,No,Good,High,Left,False,False,False,True,False,1
17458,26,Female,3,Healthcare,7764,Poor,High,High,0,No,84.0,High School,Married,5,Entry,Medium,49.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
34500,28,Male,5,Technology,7447,Excellent,Very High,Average,0,Yes,67.0,Bachelor's Degree,Married,0,Entry,Medium,84.0,No,Yes,No,Good,Low,Left,False,False,False,True,False,1
17272,34,Female,8,Media,6557,Fair,Medium,High,0,No,9.0,Associate Degree,Married,3,Mid,Small,48.0,No,No,Yes,Good,High,Stayed,False,False,False,True,False,0
73685,18,Female,5,Education,4995,Poor,Medium,Average,2,No,94.0,Bachelor's Degree,Divorced,5,Senior,Small,43.0,No,No,No,Good,Low,Stayed,False,False,True,True,False,0
49925,29,Male,16,Media,5805,Fair,Medium,High,0,No,37.0,Master's Degree,Married,4,Entry,Medium,63.0,No,No,No,Good,Medium,Stayed,False,False,True,True,False,0
70130,30,Male,17,Education,5960,Poor,Low,High,0,No,78.0,High School,Single,0,Entry,Medium,51.0,No,No,No,Poor,Low,Left,False,False,True,True,False,1
44501,54,Female,7,Technology,7301,Good,Very High,Average,1,Yes,86.0,High School,Single,1,Mid,Large,56.0,Yes,No,No,Good,Low,Left,False,False,False,True,False,1
30601,28,Male,20,Technology,8014,Fair,High,Average,1,No,59.0,Bachelor's Degree,Married,1,Senior,Small,37.0,No,No,No,Good,High,Stayed,False,False,True,True,False,0
66101,31,Female,6,Media,6014,Good,Low,Average,0,Yes,95.0,Associate Degree,Married,4,Mid,Medium,19.0,No,No,Yes,Poor,Very High,Stayed,False,False,False,True,False,0
47403,18,Male,9,Education,4262,Good,High,Average,0,No,60.0,Bachelor's Degree,Single,4,Mid,Medium,45.0,No,No,No,Good,Low,Left,False,False,True,True,False,1
17300,38,Female,3,Education,3786,Good,Low,Average,0,No,95.0,Associate Degree,Divorced,2,Senior,Medium,10.0,No,No,No,Poor,High,Left,False,False,False,True,False,1
16462,28,Female,20,Finance,10198,Poor,High,Average,1,No,67.0,Master's Degree,Married,1,Mid,Small,72.0,No,No,No,Good,Low,Left,False,False,True,True,False,1
66697,39,Male,10,Education,6102,Good,High,Average,0,No,8.0,Bachelor's Degree,Single,1,Mid,Medium,84.0,No,No,No,Fair,High,Left,False,False,False,True,False,1
10375,32,Male,15,Technology,9580,Excellent,Very High,Average,1,No,71.0,Bachelor's Degree,Married,3,Mid,Medium,77.0,No,No,No,Fair,High,Stayed,False,False,False,True,False,0
24725,57,Male,34,Education,5098,Fair,High,Average,2,No,61.0,Master's Degree,Single,2,Senior,Large,51.0,No,No,No,Fair,High,Stayed,False,False,False,True,False,0
50191,39,Male,25,Technology,9695,Good,High,High,2,No,36.0,Bachelor's Degree,Married,1,Entry,Medium,60.0,No,No,No,Poor,High,Stayed,False,False,False,True,False,0
35611,43,Female,17,Education,5149,Good,High,Below Average,0,Yes,5.0,Associate Degree,Divorced,0,Entry,Medium,42.0,Yes,No,No,Poor,Medium,Stayed,False,False,False,True,False,0
42474,46,Female,34,Technology,9060,Good,Medium,Average,2,No,35.0,Associate Degree,Single,1,Senior,Small,57.0,No,No,Yes,Excellent,Low,Stayed,False,False,True,True,False,0
1220,29,Male,10,Healthcare,7577,Fair,Medium,Average,0,No,37.0,Master's Degree,Single,6,Mid,Large,29.0,Yes,No,No,Poor,High,Stayed,False,False,False,True,False,0
32346,34,Female,9,Education,6277,Fair,Medium,Average,0,No,94.0,High School,Divorced,0,Entry,Medium,74.0,Yes,No,No,Good,High,Left,False,False,False,True,False,1
44083,56,Female,5,Technology,8128,Poor,Very High,Average,0,Yes,45.0,Master's Degree,Married,6,Senior,Small,20.0,No,No,No,Good,Low,Stayed,False,False,False,True,False,0
72309,21,Male,5,Finance,5625,Fair,Very High,Average,1,Yes,55.0,PhD,Single,0,Mid,Medium,56.0,No,No,No,Fair,Medium,Left,False,False,False,False,False,1
25695,38,Male,26,Healthcare,8311,Fair,Very High,High,1,Yes,17.0,Bachelor's Degree,Married,0,Senior,Medium,40.0,No,No,No,Excellent,Low,Stayed,False,False,True,True,False,0
15604,28,Female,15,Education,4968,Good,Low,Average,2,No,28.0,Master's Degree,Single,0,Entry,Small,90.0,No,No,No,Good,Medium,Left,False,False,True,True,False,1
5929,29,Female,1,Healthcare,6463,Good,High,Average,0,No,85.0,Associate Degree,Divorced,2,Mid,Small,10.0,No,No,No,Good,Medium,Stayed,False,False,False,False,False,0
72929,56,Male,1,Media,5993,Good,Very High,Average,2,No,84.0,Master's Degree,Married,1,Entry,Large,56.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
15270,46,Female,37,Education,5612,Poor,Low,Average,0,No,6.0,Bachelor's Degree,Married,4,Mid,Small,89.0,No,No,No,Good,High,Stayed,False,False,True,True,False,0
19091,21,Female,10,Healthcare,7788,Good,Low,Average,0,No,53.0,Master's Degree,Married,1,Entry,Medium,55.0,No,No,No,Poor,High,Left,False,False,True,True,False,1
54116,20,Female,1,Technology,8498,Fair,Medium,Average,2,Yes,67.0,Associate Degree,Married,2,Senior,Large,9.0,No,No,No,Poor,Low,Stayed,False,False,False,False,False,0
45885,47,Male,39,Technology,9317,Fair,High,High,0,Yes,45.0,Associate Degree,Married,1,Entry,Small,104.0,No,No,No,Good,High,Left,False,False,True,True,False,1
39440,52,Female,4,Finance,9493,Fair,High,Average,3,Yes,83.0,Bachelor's Degree,Married,1,Entry,Medium,58.0,No,No,No,Good,Medium,Stayed,False,False,False,False,False,0
27909,46,Female,32,Healthcare,8020,Good,High,Average,3,No,12.0,Associate Degree,Single,3,Entry,Large,72.0,No,No,Yes,Good,High,Stayed,False,False,False,True,False,0
15261,53,Female,11,Technology,7655,Excellent,Medium,Average,0,Yes,98.0,Master's Degree,Single,2,Mid,Medium,84.0,No,No,Yes,Fair,High,Left,False,False,False,True,False,1
58168,43,Female,7,Healthcare,8991,Poor,Very High,High,0,Yes,22.0,Associate Degree,Married,2,Mid,Small,18.0,No,No,No,Good,Very High,Stayed,False,False,False,True,False,0
16649,25,Female,5,Education,4238,Good,High,Low,3,No,7.0,Bachelor's Degree,Single,0,Mid,Small,33.0,Yes,No,No,Good,Low,Stayed,False,False,False,True,False,0
4144,46,Male,20,Finance,9143,Good,High,High,2,No,97.0,Bachelor's Degree,Single,2,Mid,Medium,89.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
60417,31,Female,22,Technology,9952,Excellent,Very High,Average,0,No,79.0,Associate Degree,Divorced,1,Mid,Medium,42.0,Yes,No,No,Poor,Low,Stayed,False,False,True,True,False,0
36261,56,Male,10,Technology,6992,Good,High,Average,1,No,52.0,Associate Degree,Married,1,Mid,Medium,74.0,No,No,Yes,Good,High,Stayed,False,False,False,True,False,0
47868,39,Female,29,Education,3932,Good,Very High,Below Average,0,No,29.0,Bachelor's Degree,Single,0,Entry,Medium,95.0,No,No,No,Good,Very High,Left,False,False,True,True,False,1
24461,30,Male,11,Healthcare,7782,Good,High,Average,0,No,51.0,High School,Married,3,Entry,Small,71.0,No,No,No,Excellent,High,Stayed,False,False,False,True,False,0
19237,31,Male,4,Education,4610,Poor,High,Average,0,No,34.0,Bachelor's Degree,Married,1,Entry,Small,62.0,No,No,No,Good,Low,Stayed,False,False,False,True,False,0
43688,27,Male,9,Technology,7378,Fair,High,Average,0,No,45.0,Master's Degree,Married,4,Mid,Small,19.0,No,No,Yes,Good,High,Stayed,False,False,False,True,False,0
59442,57,Male,29,Finance,6911,Good,High,Below Average,0,No,58.0,Bachelor's Degree,Married,3,Entry,Medium,50.0,No,No,No,Excellent,Low,Left,False,False,False,True,False,1
53982,38,Female,25,Media,6216,Good,High,Average,0,No,53.0,Bachelor's Degree,Single,0,Mid,Large,36.0,Yes,No,No,Good,Medium,Stayed,False,False,True,True,False,0
26705,28,Male,16,Finance,7159,Good,Low,Average,1,No,61.0,High School,Married,2,Entry,Medium,38.0,Yes,No,No,Good,High,Stayed,False,False,True,True,False,0
115,52,Male,26,Healthcare,10180,Good,Medium,Below Average,1,No,78.0,Bachelor's Degree,Single,0,Mid,Medium,97.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
17114,48,Male,34,Healthcare,8336,Fair,Very High,Average,0,Yes,17.0,Bachelor's Degree,Divorced,0,Mid,Small,86.0,No,No,No,Poor,Low,Stayed,False,False,False,True,False,0
56257,23,Male,1,Finance,9498,Poor,High,Average,0,No,79.0,Master's Degree,Married,1,Entry,Large,63.0,No,No,No,Excellent,Medium,Left,False,False,False,True,False,1
64315,43,Female,19,Healthcare,9882,Excellent,Low,Average,0,No,64.0,Associate Degree,Single,0,Entry,Small,23.0,Yes,No,No,Good,High,Left,False,False,False,True,False,1
68390,54,Female,3,Healthcare,8279,Good,High,Low,0,Yes,32.0,Associate Degree,Married,2,Mid,Large,52.0,No,No,No,Poor,Medium,Stayed,False,False,False,True,False,0
21380,56,Male,5,Finance,7733,Good,High,Average,0,No,50.0,Associate Degree,Married,5,Mid,Large,8.0,No,No,Yes,Good,Medium,Stayed,False,False,False,True,False,0
47331,31,Male,20,Media,5326,Fair,Very High,High,0,No,89.0,Associate Degree,Single,2,Senior,Medium,63.0,No,No,Yes,Good,Medium,Left,False,False,True,True,False,1
5898,26,Male,17,Technology,9816,Excellent,High,Average,0,No,76.0,Master's Degree,Single,3,Entry,Small,18.0,Yes,No,No,Good,Low,Stayed,False,False,True,True,False,0
37103,22,Male,9,Media,5866,Fair,High,Average,4,No,2.0,Master's Degree,Divorced,2,Entry,Medium,33.0,No,No,No,Good,Medium,Stayed,False,False,True,True,False,0
72771,47,Male,6,Media,6109,Good,High,Average,1,No,70.0,High School,Single,0,Entry,Medium,38.0,No,No,No,Poor,Low,Left,False,False,False,True,False,1
19377,28,Female,12,Technology,7888,Fair,High,High,2,Yes,34.0,Master's Degree,Married,0,Senior,Small,56.0,No,No,No,Fair,Low,Left,False,False,False,True,False,1
40447,28,Male,10,Media,5912,Fair,High,Below Average,0,No,69.0,Associate Degree,Married,4,Senior,Small,54.0,No,No,No,Fair,High,Stayed,False,False,False,True,False,0
56245,28,Female,10,Technology,7051,Good,Medium,Average,0,Yes,16.0,PhD,Married,2,Entry,Medium,86.0,No,No,No,Poor,Low,Stayed,False,False,False,True,False,0
45557,53,Female,43,Education,5947,Good,Medium,Average,1,No,47.0,PhD,Single,3,Mid,Medium,119.0,Yes,No,No,Good,Low,Stayed,False,False,True,True,False,0
32382,25,Female,16,Healthcare,8886,Fair,Medium,High,0,No,48.0,Associate Degree,Married,1,Entry,Small,86.0,No,No,No,Good,High,Stayed,False,False,True,True,False,0
55863,54,Female,20,Media,5434,Excellent,High,Average,1,No,94.0,Master's Degree,Single,1,Entry,Medium,37.0,No,No,No,Excellent,Medium,Left,False,False,False,True,False,1
51080,39,Female,9,Education,3932,Fair,Very High,Average,2,No,97.0,High School,Single,3,Entry,Small,59.0,No,Yes,No,Good,Medium,Left,False,False,False,True,False,1
26217,37,Male,17,Technology,9222,Fair,High,Average,0,No,29.0,Associate Degree,Married,2,Mid,Large,80.0,Yes,No,No,Good,Low,Stayed,False,False,False,True,False,0
66645,35,Female,15,Education,4656,Fair,Very High,Average,1,No,16.0,Master's Degree,Single,0,Mid,Medium,54.0,No,No,No,Poor,High,Left,False,False,False,True,False,1
66341,35,Male,23,Technology,10307,Fair,High,Average,2,No,36.0,High School,Married,0,Senior,Small,38.0,Yes,No,Yes,Poor,Low,Stayed,False,False,True,True,False,0
64797,37,Male,17,Education,4242,Excellent,Medium,High,2,No,80.0,High School,Single,4,Entry,Large,70.0,No,No,No,Good,Medium,Left,False,False,False,True,False,1
47529,54,Female,20,Education,5423,Excellent,High,High,0,No,69.0,Associate Degree,Single,0,Entry,Small,39.0,No,Yes,No,Fair,Low,Left,False,False,False,True,False,1
5066,26,Female,12,Technology,9254,Fair,High,Average,1,No,5.0,Master's Degree,Divorced,2,Mid,Large,61.0,No,No,No,Excellent,High,Stayed,False,False,False,True,False,0
37169,26,Female,4,Technology,5654,Fair,High,Average,1,No,88.0,Associate Degree,Divorced,0,Mid,Small,40.0,Yes,No,No,Fair,High,Stayed,False,False,False,False,False,0
60204,49,Male,27,Media,6782,Good,Low,High,1,No,54.0,Associate Degree,Single,3,Mid,Medium,39.0,Yes,No,No,Poor,High,Stayed,False,False,False,True,False,0
48401,56,Female,30,Finance,6845,Fair,Medium,Average,3,Yes,37.0,Associate Degree,Married,4,Entry,Large,92.0,Yes,Yes,Yes,Good,Medium,Stayed,False,False,False,True,False,0
13447,22,Female,9,Education,5196,Excellent,Low,Low,2,No,39.0,Bachelor's Degree,Married,1,Mid,Small,17.0,No,No,No,Good,High,Left,False,False,True,True,False,1
13822,29,Male,1,Media,6455,Fair,Low,High,0,No,37.0,Master's Degree,Married,1,Mid,Small,73.0,Yes,No,Yes,Poor,Low,Left,False,False,False,True,False,1
55518,31,Female,13,Finance,10052,Excellent,Low,Average,1,No,93.0,High School,Single,3,Mid,Small,26.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
50009,59,Male,37,Technology,10477,Excellent,High,Below Average,0,Yes,36.0,Bachelor's Degree,Single,0,Entry,Medium,76.0,Yes,No,No,Good,High,Left,False,False,False,True,False,1
52974,42,Female,11,Technology,9486,Excellent,High,Below Average,2,No,90.0,Bachelor's Degree,Married,1,Mid,Small,30.0,No,No,No,Fair,High,Stayed,False,False,False,True,False,0
69401,41,Female,18,Finance,6021,Good,High,Low,2,Yes,99.0,High School,Married,1,Mid,Large,20.0,No,No,No,Poor,Low,Stayed,False,False,False,True,False,0
26750,29,Female,5,Technology,7405,Fair,Very High,Average,1,No,20.0,PhD,Married,1,Mid,Small,6.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
11559,57,Male,11,Technology,7712,Excellent,High,Average,0,No,95.0,Master's Degree,Divorced,4,Senior,Small,20.0,No,No,Yes,Good,Medium,Stayed,False,False,False,True,False,0
43279,51,Male,29,Healthcare,8489,Excellent,High,High,2,No,22.0,PhD,Single,1,Entry,Medium,47.0,No,No,No,Good,Medium,Left,False,False,False,True,False,1
